Run,Hour,Hour_Number,Simulation_Time,Average_SoC,Active_Drivers,Total_SoC
2,T1,1,10.41601169891493,0.7646298104494883,8,6.117038483595906
2,T1,1,13.63412360546222,0.7490182704038,10,7.490182704037999
2,T1,1,16.564899830364983,0.7520893692062303,12,9.025072430474763
2,T1,1,19.095651506092956,0.749430057090133,14,10.492020799261862
2,T1,1,21.213379208403815,0.7386056943527965,15,11.079085415291948
2,T1,1,24.379955207882773,0.7365656091133415,17,12.521615354926805
2,T1,1,27.140195247169935,0.7345578055415215,19,13.956598305288908
2,T1,1,29.71878799958686,0.723100398447536,21,15.185108367398257
2,T1,1,33.35552686937437,0.6994529154728444,23,16.08741705587542
2,T1,1,35.56709241425601,0.6898621860823105,25,17.246554652057764
2,T1,1,37.839958319000125,0.6820117729553333,26,17.732306096838666
2,T1,1,40.415971190618514,0.6827314547216774,28,19.116480732206966
2,T1,1,43.82641907627648,0.6721481757583481,30,20.16444527275044
2,T1,1,46.58357309938829,0.6701406381149766,32,21.44450041967925
2,T1,1,49.550836871660046,0.6649801335920528,34,22.609324542129794
2,T1,1,52.325950795514345,0.6627084263048364,36,23.85750334697411
2,T1,1,55.081933858500285,0.6648199037702365,38,25.263156343268985
2,T1,1,57.3360672986904,0.6538239641977106,39,25.499134603710715
2,T2,2,60.0,0.6527286930287025,41,26.761876414176804
2,T2,2,62.620701085226,0.6396692369014286,42,26.86610794986
2,T2,2,64.86504977610616,0.6385269281690685,42,26.81813098310088
2,T2,2,68.470561288623,0.6351460050976855,44,27.94642422429816
2,T2,2,70.79201396564315,0.6297228446492238,45,28.33752800921507
2,T2,2,74.59018612176722,0.6267996958793558,47,29.459585706329722
2,T2,2,77.43980803755541,0.6152322349497835,49,30.14637951253939
2,T2,2,79.56202444298802,0.6143077956317381,50,30.715389781586904
2,T2,2,82.38545264983406,0.5990119278082074,51,30.54960831821858
2,T2,2,84.46063199476649,0.5925918976921964,52,30.814778679994212
2,T2,2,87.60340777694108,0.5982036054803805,54,32.30299469594055
2,T2,2,89.79291157987845,0.5926251077895667,55,32.59438092842617
2,T2,2,92.12530906892877,0.5934157216940742,56,33.23128041486815
2,T2,2,94.47361280454896,0.5892680858510195,57,33.58828089350811
2,T2,2,97.0181610391457,0.5869206770897673,57,33.454478594116736
2,T2,2,99.16296013893286,0.580810179567405,58,33.68699041490949
2,T2,2,101.69275829916536,0.576712038122854,58,33.44929821112553
2,T2,2,103.8774645940388,0.5770986306752439,59,34.048819209839394
2,T2,2,107.64175419177545,0.57095058993485,62,35.398936575960704
2,T2,2,111.9686061304979,0.57502827932938,63,36.22678159775094
2,T2,2,114.36962093265856,0.5556325598374428,64,35.560483829596336
2,T2,2,117.88794404241673,0.5408991966292671,65,35.158447780902364
2,T3,3,120.4028081607453,0.5329128348513098,67,35.705159935037756
2,T3,3,124.28009974732625,0.5288068218689373,69,36.48767070895668
2,T3,3,126.64201422605036,0.5290088348364671,69,36.50160960371623
2,T3,3,129.42497962331302,0.5265585664009185,71,37.38565821446521
2,T3,3,131.83894516861767,0.5282751817617256,71,37.507537905082515
2,T3,3,134.02325399366737,0.532807197169258,73,38.894925393355834
2,T3,3,136.40390381138778,0.5372284138403712,74,39.75490262418747
2,T3,3,139.31703748722745,0.5274403382430318,74,39.03058502998435
2,T3,3,141.9639837304931,0.5331954751980457,76,40.52285611505147
2,T3,3,144.1741718034503,0.5403572927677266,76,41.06715425034722
2,T3,3,146.99237578452937,0.5449583878145308,76,41.41683747390434
2,T3,3,149.19780233944292,0.552318395036291,76,41.97619802275812
2,T3,3,151.5281071485936,0.5508047655299015,78,42.96277171133232
2,T3,3,154.11146085843052,0.5489787180607779,77,42.2713612906799
2,T3,3,158.00684398769613,0.5615846503127805,79,44.365187374709656
2,T3,3,162.44211257886874,0.5756184058108031,81,46.62509087067505
2,T3,3,166.24939671319947,0.5667148472931879,81,45.90390263074822
2,T3,3,168.74648250053136,0.5657828437814578,82,46.39419319007954
2,T3,3,171.1942822757657,0.5574930499810996,81,45.15693704846907
2,T3,3,173.65176151833197,0.555303108208953,82,45.534854873134144
2,T3,3,175.80817116930274,0.5512688943894277,84,46.306587128711925
2,T3,3,178.41662312516334,0.5541051717182317,83,45.99072925261323
2,T4,4,180.7440989621183,0.5499282151029926,85,46.74389828375437
2,T4,4,182.85875522378876,0.5649111775132826,86,48.5823612661423
2,T4,4,184.93698445304562,0.5679517546355167,89,50.54770616256099
2,T4,4,187.26975480659488,0.5780101767306951,92,53.17693625922395
2,T4,4,189.53396670286935,0.5777719308904968,96,55.46610536548769
2,T4,4,191.85185146867929,0.5783251678512475,100,57.83251678512476
2,T4,4,194.05176757665902,0.5688191138376786,102,58.01954961144322
2,T4,4,196.19740451477995,0.5656232515328321,105,59.390441410947375
2,T4,4,198.54037533956375,0.5683391186614846,109,61.94896393410182
2,T4,4,200.83367433623067,0.5809880983837893,114,66.23264321575198
2,T4,4,203.2582134178385,0.5766013310618409,118,68.03895706529723
2,T4,4,205.93653688757976,0.5722553201801972,122,69.81514906198406
2,T4,4,208.06746983330027,0.5770035909132067,125,72.12544886415084
2,T4,4,210.2340742549355,0.5862288191953031,127,74.4510600378035
2,T4,4,212.43069856938945,0.5936091587723042,131,77.76279979917186
2,T4,4,214.97142363209903,0.594974920040665,134,79.72663928544911
2,T4,4,217.1434024496479,0.5957512143301499,137,81.61791636323053
2,T4,4,219.17985232168633,0.6001842227346259,140,84.02579118284763
2,T4,4,221.2073592603039,0.592618142973492,143,84.74439444520937
2,T4,4,223.24178324204576,0.5933255707655822,147,87.21885890254059
2,T4,4,225.65710700216502,0.5908405399360552,151,89.21692153034434
2,T4,4,227.8138946547905,0.5878340476225605,153,89.93860928625176
2,T4,4,229.87492530899192,0.5898156336708562,157,92.60105448632443
2,T4,4,232.32006556974733,0.5881743106573775,160,94.1078897051804
2,T4,4,234.67304208303835,0.5859154278032626,164,96.09013015973505
2,T4,4,237.16811021367863,0.5843808907996869,167,97.59160876354771
2,T4,4,239.23146751857482,0.5829718355629897,170,99.10521204570824
2,T5,5,241.2448181716429,0.5818870344114299,176,102.41211805641166
2,T5,5,243.38256694909043,0.5906752839813151,187,110.45627810450593
2,T5,5,245.50401147983794,0.5980148359802341,197,117.80892268810612
2,T5,5,247.61401855361382,0.6006648260613163,208,124.9382838207538
2,T5,5,249.74330447636578,0.6065648972577663,219,132.83771249945082
2,T5,5,251.78021781476548,0.6111780075612879,228,139.34858572397366
2,T5,5,253.7999076136443,0.6108850240591702,238,145.3906357260825
2,T5,5,255.9712100591745,0.6083585982334031,248,150.87293236188398
2,T5,5,258.1959104866305,0.6049599063822114,259,156.68461575299276
2,T5,5,260.19770284947447,0.606894491360796,269,163.25461817605412
2,T5,5,262.21267007697344,0.6063415696711362,278,168.56295636857587
2,T5,5,264.3880048907531,0.6087476926919476,288,175.3193354952809
2,T5,5,266.39372488058973,0.6054319171838582,296,179.20784748642205
2,T5,5,268.54299695511025,0.6092645365945891,307,187.04421273453886
2,T5,5,270.55013056372474,0.6057721033331971,315,190.81821254995708
2,T5,5,272.6313253074842,0.6082729258621701,324,197.0804279793431
2,T5,5,274.8129030159444,0.6106770555735768,332,202.7447824504275
2,T5,5,276.8443050900093,0.6078323538311894,341,207.27083265643557
2,T5,5,279.0404586131681,0.6116364923000717,352,215.29604528962523
2,T5,5,281.1858200909196,0.6125063692187623,363,222.33981202641073
2,T5,5,283.2272414117716,0.6146637665877459,373,229.26958493722924
2,T5,5,285.35951439324805,0.6161096838648016,384,236.5861186040838
2,T5,5,287.36932155967105,0.614377338621008,393,241.45029407805612
2,T5,5,289.4420043714805,0.612068317076765,402,246.05146346485955
2,T5,5,291.55994412822446,0.6099802896266107,412,251.3118793261636
2,T5,5,293.64897141121725,0.6051686828072559,421,254.7760154618547
2,T5,5,295.67647866988113,0.6053431225299081,428,259.08685644280064
2,T5,5,297.78191271920355,0.6019992731551718,435,261.8696838224997
2,T6,6,300.0000000000001,0.6012787401735643,444,266.96776063706255
2,T6,6,302.0002805094357,0.6022093992758762,463,278.8229518647307
2,T6,6,304.01692021863084,0.5991125882377356,481,288.17315494235083
2,T6,6,306.1206193828561,0.598694846008887,498,298.1500333124257
2,T6,6,308.1958921429253,0.6002491498691132,517,310.3288104823315
2,T6,6,310.1970017530376,0.5976774166309776,534,319.15974048094205
2,T6,6,312.28383146797154,0.6047726863819068,552,333.83452288281256
2,T6,6,314.3274929942423,0.608277041777931,570,346.71791381342064
2,T6,6,316.4070188298875,0.6073811878868327,589,357.74751966534444
2,T6,6,318.50286021732546,0.6055551996314955,610,369.3886717752123
2,T6,6,320.5209922875368,0.6014638664785459,628,377.7193081485268
2,T6,6,322.57263003122483,0.6003917731199907,647,388.45347720863396
2,T6,6,324.5783297781073,0.6016178284013987,663,398.8726202301273
2,T6,6,326.6133062428284,0.6018134698434942,680,409.233159493576
2,T6,6,328.6145142057693,0.6023959395406367,697,419.8699698598238
2,T6,6,330.67713498121026,0.6026480074282635,715,430.8933253112084
2,T6,6,332.75559886660847,0.6008818042006214,732,439.84548067485485
2,T6,6,334.7610697682563,0.5996075924202608,748,448.5064791303551
2,T6,6,336.77881252458195,0.5999378812670326,767,460.152354931814
2,T6,6,338.7960496743912,0.6012325607996382,785,471.9675602277159
2,T6,6,340.80255636108853,0.5999487685512834,802,481.1589123781293
2,T6,6,342.87833453122255,0.5992003965507047,819,490.74512477502714
2,T6,6,344.9058335366335,0.5978328582708657,838,500.98393523098554
2,T6,6,346.99548356061115,0.5965612882404034,859,512.4461465985065
2,T6,6,349.0165740571778,0.5961174792236485,875,521.6027943206925
2,T6,6,351.0239089266168,0.5965417758987039,893,532.7118058775426
